Uuid,Void/Retire,Name,Description,Parent,Tags,IdentifierSourceName,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
e19495b0-2154-4519-a02c-58fed62b0b08,no,Maji PHCU,,,Visit Location;,,,,Magwi Payam,,,,,Magwi County,Eastern Equatoria State,,,
e0317fbd-3fbe-4fe1-beed-7adcbdcc47f8,no,Majiok PHCU,,,Visit Location;,,,,Malual Payam,,,,,Longochuk County,Upper Nile State,,,
27368084-882d-4d1c-af41-2cf54db51051,no,Majok Thany PHCU,,,Visit Location;,,,,Riau Payam,,,,,Gogrial West County,Warrap State,,,
7feef5f3-d2de-4a2b-ace3-d9b647d48b33,no,Majok Yith Thiou PHCU,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
e2a2a673-c1af-471b-a2c3-a858d97cee7c,no,Majok-Akeen PHCU,,,Visit Location;,,,,Baach Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
2308ffe7-1d0a-4c51-a69e-d090eb606ff7,no,Majook Adim PHCU,,,Visit Location;,,,,Ayat East Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
0a825b72-d224-49b4-90a9-e281658a4d62,no,Majook Dengdit PHCU,,,Visit Location;,,,,Achana Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
f539e4f0-340b-4a2b-8ebe-8d87ea017214,no,Majook Dengdit PHCU,,,Visit Location;,,,,Achana Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
5be1a95f-9394-4ce1-857f-9d2f7af2fcbc,no,Majook Noon PHCC,,,Visit Location;,,,,Aweeng Payam,,,,,Twic County,Warrap State,,,
a293bb56-5941-4e27-8d74-a5241d9a6b9b,no,Maju PHCU,,,Visit Location;,,,,Kpaile Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
1ae31032-1305-4efd-918f-363cb272bba5,no,Makal PHCU,,,Visit Location;,,,,Lelo Payam,,,,,Malakal County,Upper Nile State,,,
b8c11bf0-0f9e-4a5f-b9ad-26e1dc27611a,no,Makamagor PHCU,,,Visit Location;,,,,Reggo Payam,,,,,Terekeka County,Central Equatoria State,,,
7ea8792a-1825-4bd9-9291-c4d8a2967197,no,Makembele PHCU,,,Visit Location;,,,,Cueicok Payam,,,,,Rumbek East County,Lakes State,,,
73cef0b5-20bf-4dd2-b988-d9e6e84c479d,no,Maker Anei PHCU,,,Visit Location;,,,,Wunlang Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
3765ce01-090e-4bce-ae26-e74d9e5096bf,no,Maker PHCC,,,Visit Location;,,,,Alal Payam,,,,,Abyei County,Abyei Administrative Area,,,
842c2a1d-1ea4-4022-9ef1-0fd984f560bf,no,Maker PHCU,,,Visit Location;,,,,Maker Payam,,,,,Luakpiny/Nasir County,Northern Bahr El Ghazal State,,,
8ce50282-633f-4bd1-8aa4-d466b2fe77ab,no,Maker PHCU,,,Visit Location;,,,,Maker Payam,,,,,Luakpiny/Nasir County,Northern Bahr El Ghazal State,,,
607d3352-18b9-4041-bd66-25dcaafbff24,no,Makeranei PHCU,,,Visit Location;,,,,Mangok Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
ec4732e4-1c2f-45b6-aa7e-f7af27d1501b,no,Makido PHCU,,,Visit Location;,,,,Tali Payam,,,,,Terekeka County,Central Equatoria State,,,
fa77c42d-3d0a-451c-a6fe-852a995cc2d7,no,Makila PHCU,,,Visit Location;,,,,Bargel Payam,,,,,Wulu County,Lakes State,,,
0cbdd922-6c07-41d0-883e-e412cf54b0ce,no,Makol-Cuei PHCU,,,Visit Location;,,,,Baidit Payam,,,,,Bor South County,Jonglei State,,,
35752280-6b02-4126-9b86-e542f8161298,no,Makor PHCU,,,Visit Location;,,,,Bargel Payam,,,,,Wulu County,Lakes State,,,
9765a434-a94f-4aba-8d5b-e6ee9b0e84aa,no,Makpandu PHCC,,,Visit Location;,,,,Bangasu Payam,,,,,Yambio County,Western Equatoria State,,,
c0a50bdc-a661-4096-a5dc-add051c5b602,no,Makuac Akech PHCU,,,Visit Location;,,,,Malual East Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
6943ccce-f14b-4b60-8745-67068f38b7ac,no,Makuac PHCU,,,Visit Location;,,,,Makuac Payam,,,,,Tonj East County,Warrap State,,,
72b7f887-bc11-4ffd-a540-6da59e0a810a,no,Makuach PHCC,,,Visit Location;,,,,Makuach Payam,,,,,Bor South County,Jonglei State,,,
14dc8932-13f6-4e85-9ff5-bf6820322089,no,Makuei Alel PHCU,,,Visit Location;,,,,Tar-Weng Payam,,,,,Aweil South County,Northern Bahr El Ghazal State,,,
c5d1e616-e450-40c9-838f-c7aebdf8013e,no,Makuoc PHCU,,,Visit Location;,,,,Ayat Center Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
2f0cb760-441b-40b2-a2ba-5380d39a731f,no,Makuoc PHCU,,,Visit Location;,,,,Ayat Center Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
e2306e52-7939-4aed-8f7d-3cc519064eb0,no,Makur PHCU,,,Visit Location;,,,,Thoarnhoum Payam,,,,,Panyijar County,Unity State,,,
75ceb303-f0dd-48da-8d9d-b99fd30f0fbf,no,Malakal PoC IOM Clinic,,,Visit Location;,,,,Northern Malakal Payam,,,,,Malakal County,Upper Nile State,,,
a4170c92-fa13-4a7b-bd32-dab541938ca7,no,Malakal Teaching HOSPITAL,,,Visit Location;,,,,Central Malakal Payam,,,,,Malakal County,Upper Nile State,,,
9fb01fc8-f944-4fa8-8eba-191ce076fc93,no,Malakia PHCC,,,Visit Location;,,,,Kator Payam,,,,,Juba County,Central Equatoria State,,,
782eb5c8-9439-4771-bf52-a45d94beaa49,no,Malakia PHCU,,,Visit Location;,,,,Kator Payam,,,,,Juba County,Central Equatoria State,,,
6e282755-a4cb-4073-96d8-91bf0db78269,no,Malaya PHCU,,,Visit Location;,,,,Yire Payam,,,,,Torit County,Eastern Equatoria State,,,
87a94785-acee-4b96-9f5f-4d111663164d,no,Malek Bol PHCU,,,Visit Location;,,,,Baach Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
93ff6f9a-7306-4360-b352-85bf19efd984,no,Malek Mir PHCU,,,Visit Location;,,,,Malual North Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
16b3fe3f-e83e-4a02-bb65-c5d1095d35df,no,Malek PHCC,,,Visit Location;,,,,Malek Payam (Yirol E),,,,,Yirol East County,Lakes State,,,
1630debe-fce6-426f-b18a-d1462a60aed6,no,Malek PHCU,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Jonglei State,,,
0c61479d-7cc9-49de-8db7-f0b7e98944ac,no,Malek PHCU,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Jonglei State,,,
dcadc75f-bf22-432b-be1d-632351981bea,no,Malek PHCU,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Jonglei State,,,
80a9bdb0-304d-43e5-b3ef-7429408c4b36,no,Malek PHCU,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Jonglei State,,,
cbc6410e-8b1d-40cc-a48c-4b7db11ca43f,no,Malek PHCU,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Jonglei State,,,
49da7074-8c67-425e-9363-be4a0223044b,no,Malek PHCU,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Jonglei State,,,
9921c393-6d94-4ca6-9620-2b0dfff621e7,no,Malek PHCU,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Jonglei State,,,
96e97ce7-33bb-4d31-872e-96d906a9aca0,no,Malekalel PHCU,,,Visit Location;,,,,Nyocawany I Payam,,,,,Aweil South County,Northern Bahr El Ghazal State,,,
b65c8ae1-fcab-4ffa-9f19-e6c6a2d3be52,no,Malengok PHCU,,,Visit Location;,,,,Malenagok Payam,,,,,Rumbek East County,Lakes State,,,
8f230efb-3657-46b3-aad6-921d9465760e,no,Maliai PHCU,,,Visit Location;,,,,Toch East Payam,,,,,Gogrial East County,Warrap State,,,
4150cff7-9eac-4b67-bfb2-21a1b10a9759,no,Malith Alekyai PHCU,,,Visit Location;,,,,Madhol Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
8ee43417-61af-4767-b830-6cc846c637dc,no,Malkuer PHCU,,,Visit Location;,,,,Maal Payam,,,,,Mayendit County,Unity State,,,
3a2e94c1-06ff-434c-9423-0b00065fc914,no,Mallo PHCU,,,Visit Location;,,,,Dethok Payam,,,,,Fashoda County,Upper Nile State,,,
c6d0346d-b5f6-4bc4-96ed-cee1e2d75d30,no,MALNYANG PHCU,,,Visit Location;,,,,Kurumi Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
52f4d87b-c0c5-4959-9bf2-e8f161d697ab,no,Malou Jiec PHCC,,,Visit Location;,,,,Cueicok Payam,,,,,Rumbek East County,Lakes State,,,
f8c8ef5d-ec68-4e0a-a19f-c6478e334bd0,no,Malou mou PHCU,,,Visit Location;,,,,Madhol Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
052087f0-12cb-40e6-9afa-9c66783a0c0d,no,Malou Pec PHCC,,,Visit Location;,,,,Malou Pec Payam,,,,,Cueibet County,Lakes State,,,
219c7bb9-926f-41dc-a15c-bbdd2b074888,no,Malou PHCU,,,Visit Location;,,,,Mathiang-kok Payam,,,,,Rumbek East County,Jonglei State,,,
8c9a1358-7d0a-4a0a-8e42-b6c685a416c8,no,Malou PHCU,,,Visit Location;,,,,Mathiang-kok Payam,,,,,Rumbek East County,Jonglei State,,,
4f3aa11e-0211-492b-b123-c1e177336cea,no,Malou-Hol PHCU,,,Visit Location;,,,,Wunrok Payam,,,,,Twic County,Warrap State,,,
17a400aa-a511-49fb-8eb9-a645dea657fe,no,Malow PHCU,,,Visit Location;,,,,Malual Payam,,,,,Longochuk County,Upper Nile State,,,
e393c4bf-7534-46a3-aecb-a9ac84abbc6f,no,Maluak PHCU,,,Visit Location;,,,,Mayom Payam (Mayom),,,,,Panyijar County,Unity State,,,
21fdde65-e76a-4f2b-a089-836e670768b4,no,Malual Agaak (Long) PHCU,,,Visit Location;,,,,Wunrok Payam,,,,,Twic County,Warrap State,,,
d9452931-f53f-479d-98eb-20c7a5748be0,no,Malual Aleiu PHCU,,,Visit Location;,,,,Alal Payam,,,,,Abyei County,Abyei Administrative Area,,,
6d0e73f8-5fca-43b7-8c18-2906b6b2e2c9,no,Malual Baai PHCC,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
41a55ef5-6aa9-4a31-9c96-2410a8d25e18,no,Malual Bab PHCC,,,Visit Location;,,,,Rumbek Town Payam,,,,,Rumbek Centre County,Lakes State,,,
786fbd7b-2ea2-4353-90fa-330f3d857e20,no,Malual Chaat PHCU,,,Visit Location;,,,,Kolnyang Payam,,,,,Bor South County,Jonglei State,,,
5e89ed9c-0484-4d1a-9c22-1af11aa696cf,no,Malual Deng Aruom PHCU,,,Visit Location;,,,,Malual East Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
cf9d6b1e-31e2-41f0-be4b-0bbff528d93d,no,Malual Dit PHCU,,,Visit Location;,,,,Yargot Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
1c1aabd6-a353-4f16-ac70-728836e53ecf,no,Malual Kuel PHCU,,,Visit Location;,,,,Toch North Payam,,,,,Gogrial East County,Northern Bahr El Ghazal State,,,
689c9d75-db22-42e0-b816-1481b98bf66e,no,Malual Kuel PHCU,,,Visit Location;,,,,Toch North Payam,,,,,Gogrial East County,Northern Bahr El Ghazal State,,,
d09c7a5a-ccfd-418f-8d51-f14b8c06194c,no,Malual Muok PHCU,,,Visit Location;,,,,Tonj Payam,,,,,Tonj South County,Warrap State,,,
fade66f5-c100-438d-bedd-c55c0534a472,no,Malual PHCU,,,Visit Location;,,,,Malual Payam,,,,,Longochuk County,Upper Nile State,,,
7fd484a6-901f-4c22-893f-4a2dc2408da6,no,Malualkon PHCC,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
a7abcf47-366c-45ff-9930-ec5248c9431e,no,Malualkon PHCC,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
83d0328a-7493-4137-8699-8647752b1920,no,Malual-Kuel PHCU,,,Visit Location;,,,,Malual Payam,,,,,Longochuk County,Northern Bahr El Ghazal State,,,
8e6faed5-51de-499e-bead-a199e548ce1a,no,Malualmonyjoc PHCU,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Warrap State,,,
efe2a81d-4e7c-4684-ad23-568457418cf5,no,Malueth PHCU,,,Visit Location;,,,,Malueeth Payam,,,,,Rumbek North County,Lakes State,,,
1cac2d3c-80c7-4ace-8b32-18e551e5e032,no,Maluil Ajak PHCU,,,Visit Location;,,,,Gogrial Payam,,,,,Gogrial West County,Warrap State,,,
361f3026-4c6e-4064-bbe1-9ebebbc434c8,no,Maluil Akot PHCU,,,Visit Location;,,,,Bar Mayen Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
1ed37598-3ecf-4a92-8c4d-2a0adac08413,no,Maluil PHCU,,,Visit Location;,,,,Marial Bai Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
3507932b-47c6-4376-8590-99faee2fc9a1,no,Maluok PHCU,,,Visit Location;,,,,Kol Payam,,,,,Panyijar County,Unity State,,,
697ba679-3696-4f6b-b74d-5f85f650a5b2,no,Mambe 1 PHCU,,,Visit Location;,,,,Mambe Payam,,,,,Maridi County,Western Equatoria State,,,
e27f2941-ee7f-4b98-bc0b-e8d3a72bb063,no,MAMBE T PHCU,,,Visit Location;,,,,Mambe Payam,,,,,Maridi County,Western Equatoria State,,,
1a0623bc-377a-4cfe-b3c6-b3120ae9bc06,no,Mamiir Luit PHCC,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
21003894-8633-428e-b193-0df17a0f5543,no,Mamoi PHCU,,,Visit Location;,,,,Bagari Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
671dcfa3-2eab-467b-82cc-08e4ff945a47,no,Managuer PHCU,,,Visit Location;,,,,Pariang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
7d01afed-4bc4-47c0-aa6c-ab4af5bb42bc,no,Manai PHCU,,,Visit Location;,,,,Aduel Payam,,,,,Rumbek East County,Lakes State,,,
c1dda8bc-979e-43a0-adee-a730f16581a0,no,Manajoga PHCU,,,Visit Location;,,,,Aliiny Payam,,,,,Pariang County,Ruweng Administrative Area,,,
bc81b282-0234-4d1d-98e6-554a1fb16427,no,Manajoga PHCU,,,Visit Location;,,,,Aliiny Payam,,,,,Pariang County,Ruweng Administrative Area,,,
9b9cc4ff-1368-4bc0-bcd4-1f22d86097d0,no,Manam PHCU,,,Visit Location;,,,,Kaka Payam,,,,,Manyo County,Upper Nile State,,,
16f99c01-8b45-4a5a-b22d-a9d099cc8ba3,no,Manamba B PHCU,,,Visit Location;,,,,Ringi Payam,,,,,Raga County,Western Bahr El Ghazal State,,,
0755e87e-2807-4e3c-bb2c-8bf9cf46d106,no,Mandeng PHCU,,,Visit Location;,,,,Gogrial Payam,,,,,Gogrial West County,Jonglei State,,,
b82fd3e5-e1f9-4d3d-8d9c-0b7cd5f5282b,no,Mandeng PHCU,,,Visit Location;,,,,Gogrial Payam,,,,,Gogrial West County,Jonglei State,,,
145582dc-811a-4536-8a07-de777750116f,no,Mandeng PHCU,,,Visit Location;,,,,Gogrial Payam,,,,,Gogrial West County,Jonglei State,,,
2a721f29-e395-40df-a110-832cb81f60c0,no,Mandi PHCU,,,Visit Location;,,,,Kotobi Payam,,,,,Mundri West County,Western Equatoria State,,,
1b3c2f82-2a60-4ab2-96f0-b557a5584a65,no,Manga PHCU,,,Visit Location;,,,,Kuerguini Payam,,,,,Guit County,Unity State,,,
7b553343-dfb2-498f-9661-39a7998edebf,no,Mangalla PHCC,,,Visit Location;,,,,Mangala North Payam,,,,,Juba County,Central Equatoria State,,,
e866d9e2-5eb3-4241-b91b-c320858931d7,no,Mangalla PHCU,,,Visit Location;,,,,Lomohidang North Payam,,,,,Ikotos County,Eastern Equatoria State,,,
cfadf74a-1d9f-4e3f-b762-f59fc6d90f41,no,Mangalotore PHCU,,,Visit Location;,,,,Liwolo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
d3d509a8-2c49-4fc4-8449-1e99f4a6796e,no,Mangang PHCU,,,Visit Location;,,,,Anuol Payam,,,,,Yirol West County,Lakes State,,,
0fdf1332-f59e-4407-baef-4e29acc7328c,no,Mangar Tong PHCU,,,Visit Location;,,,,Mangar Tong Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
ed69e5d2-65d2-4deb-81e7-88e419e0ee0e,no,Mangaten PHCU,,,Visit Location;,,,,Northern Bari Payam,,,,,Juba County,Central Equatoria State,,,
544e64a1-2882-4b7a-a290-0345691c651f,no,Mangayat PHCU,,,Visit Location;,,,,Uyujuku Payam,,,,,Raga County,Western Bahr El Ghazal State,,,
6debf87e-6664-45b0-95ad-c629f2e999cf,no,Mangbangau PHCU,,,Visit Location;,,,,Ezo Centre Payam,,,,,Ezo County,Western Equatoria State,,,
23ae7ae1-892d-4fca-b8c9-c0057109ca4d,no,Mangbondo PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
84882746-f1fa-4330-a907-97731e62ed39,no,Mangburu PHCU,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
a22d22c5-06eb-438c-aabb-eda153625424,no,Mangele PHCU,,,Visit Location;,,,,Wonduruba Payam,,,,,Juba County,Central Equatoria State,,,
05ab3e84-5698-4f11-a91e-65ad58eb1ca9,no,Mangkaro PHCU,,,Visit Location;,,,,Northern Bari Payam,,,,,Juba County,Central Equatoria State,,,
b517ce34-2d22-4b80-8097-221f4c9cc97a,no,Mangok PHCU,,,Visit Location;,,,,Mangok Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
346065c5-ca8c-4673-95a1-c5bd5f1de398,no,Mangol PHCU,,,Visit Location;,,,,Toch North Payam,,,,,Gogrial East County,Warrap State,,,
4dd5475c-d461-44b3-8c6c-0861ed72d45d,no,Manikakare PHCU,,,Visit Location;,,,,Manikakara Payam,,,,,Ibba County,Western Equatoria State,,,
a26a4697-c0f0-4aab-b704-9d383c238f35,no,Manime PHCC,,,Visit Location;,,,,Pagil Payam,,,,,Ayod County,Jonglei State,,,
945c1329-7410-4d65-b0c9-290207f15568,no,Mankaro PHCU,,,Visit Location;,,,,Wonduruba Payam,,,,,Juba County,Central Equatoria State,,,
7ba206c0-fdaa-4952-bee7-abc64a931499,no,Mankien PHCC,,,Visit Location;,,,,Mankien Payam,,,,,Mayom County,Unity State,,,
1b9ce2b1-d1a7-4b39-8be8-525acf6ad945,no,Manvugo PHCU,,,Visit Location;,,,,Nzara Centre Payam,,,,,Nzara County,Western Equatoria State,,,
33566b12-d5e1-4388-b7bf-62fbf0db7f0a,no,Manyang PHCU,,,Visit Location;,,,,Marial Bai Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
9ee8b573-bb49-4e0e-bc71-5d64b5090e79,no,Manyang-ngok PHCC,,,Visit Location;,,,,Manyang-ngok Payam,,,,,Tonj South County,Warrap State,,,
b84626c4-9bc0-4177-a482-bcc8d9ea2b13,no,Manyel PHCU,,,Visit Location;,,,,Gakrol Payam,,,,,Aweil South County,Northern Bahr El Ghazal State,,,
283a616c-3d3d-4d48-981e-c4ed564b6707,no,Manyiel Akok PHCU,,,Visit Location;,,,,Malual West Payam (Aweil N),,,,,Aweil North County,Northern Bahr El Ghazal State,,,
5e4024db-15dd-4d74-a8cf-d9062e66dd6a,no,Manyiel PHCU,,,Visit Location;,,,,Wunlang Payam,,,,,Aweil East County,Jonglei State,,,
fdb2692e-ca88-4217-adc5-a98d3c11561a,no,Manyiel PHCU,,,Visit Location;,,,,Wunlang Payam,,,,,Aweil East County,Jonglei State,,,
5934216f-3f74-4268-86e3-48f1903332e2,no,Manyiel-Thonny PHCU,,,Visit Location;,,,,Manyang-ngok Payam,,,,,Tonj South County,Warrap State,,,
f498e228-54d6-4237-a76c-f539cffdb1a7,no,Manzengbi PHCU,,,Visit Location;,,,,Maruko Payam,,,,,Ibba County,Western Equatoria State,,,
fb73e0d3-3fd4-4127-93f9-e24d84c3db63,no,Manzinzi PHCU,,,Visit Location;,,,,Ezo Centre Payam,,,,,Ezo County,Western Equatoria State,,,
e1fa2b52-a683-4c2a-ac98-91a026579079,no,Mapako PHCU,,,Visit Location;,,,,Tore Payam,,,,,Yei County,Central Equatoria State,,,
78203051-c7df-43f5-baed-352b5784b08f,no,Mapakuka PHCU,,,Visit Location;,,,,Bangasu Payam,,,,,Yambio County,Western Equatoria State,,,
18063977-21f7-4207-b7de-60d0b7995dd8,no,Mapara PHCU,,,Visit Location;,,,,Maparah Payam,,,,,Tonj East County,Warrap State,,,
6034b87d-d922-4fde-81e5-5a3fc0c26b26,no,Mapel PHCC,,,Visit Location;,,,,Kuajiena Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
693a77b2-c84b-4710-83ad-2fa80ea3955b,no,Maper 2 PHCU,,,Visit Location;,,,,Maper Payam,,,,,Rumbek North County,Lakes State,,,
418ef44d-6510-44f8-937f-ddc36f5556c2,no,Maper Centre HOSPITAL,,,Visit Location;,,,,Maper Payam,,,,,Rumbek North County,Lakes State,,,
809a1233-43a5-497b-89c9-663fd24ba43c,no,Maper Centre PHCC,,,Visit Location;,,,,Aweeng Payam,,,,,Twic County,Warrap State,,,
464f2b6d-02f5-459f-9975-120d40984fd2,no,Maper Ngok PHCU,,,Visit Location;,,,,Ariath Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
a72df4d7-7d69-4b2c-84ea-17883502c690,no,Maper PHCC,,,Visit Location;,,,,Maper Payam,,,,,Rumbek North County,Lakes State,,,
e2a55e36-8676-4624-9d0b-9f0643b51082,no,Maper PHCU,,,Visit Location;,,,,Awulic Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
e9aa9c23-3cc9-46b6-b06b-9baaa4b1cf0d,no,Mapuordit HOSPITAL,,,Visit Location;,,,,Mapuordit Payam,,,,,Yirol West County,Lakes State,,,
2b2b09c4-3cd5-4192-adb8-d0e2091c723d,no,Marakas Jerau PHCC,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
5830b494-a2bb-4dbe-bb9f-7f9b70d432b4,no,Marangu PHCU,,,Visit Location;,,,,Naandi Payam,,,,,Ezo County,Western Equatoria State,,,
cfc55a6e-97d4-4d63-8013-a3ea58dd53c3,no,Maranya PHCU,,,Visit Location;,,,,Kuajiena Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
0bafe54d-86e9-4b8c-aed8-d28f20ed4f0a,no,Mareng Akok PHCU,,,Visit Location;,,,,Malual Centre Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
8bfadd90-2a92-44a2-acd5-4629fac08253,no,Mareng PHCU,,,Visit Location;,,,,Anyidi Payam,,,,,Bor South County,Jonglei State,,,
5d25cd04-7f4c-4a16-96f5-a5394335b9b1,no,Mareng PHCU,,,Visit Location;,,,,Anyidi Payam,,,,,Bor South County,Jonglei State,,,
c7acbf07-d048-41d6-a714-c64ab69cad47,no,Mariagba PHCU,,,Visit Location;,,,,Ezo Centre Payam,,,,,Ezo County,Western Equatoria State,,,
37041657-6b81-4e49-89fb-3693a6720a30,no,Marial Achak PHCC,,,Visit Location;,,,,Rumamer Payam,,,,,Abyei County,Abyei Administrative Area,,,
159b143a-8236-4376-8aef-dafd6d20d8b5,no,Marial Ajieth PHCU,,,Visit Location;,,,,Marial Bai Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
e646593c-b988-48ae-a593-8225ebf1193b,no,Marial Bai DTC PHCC,,,Visit Location;,,,,Ayat East Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
26499660-b47c-416a-95a5-a37314bc4dd6,no,Marial Bai DTC PHCC,,,Visit Location;,,,,Ayat East Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
4ea2ab19-7279-454b-a23d-c5a8c0800c05,no,Marial Bai PHCC,,,Visit Location;,,,,Marial Bai Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
aeb2b2f2-23e5-4430-86ee-2bb13e1de68f,no,Marial Guot Juur PHCC,,,Visit Location;,,,,Ajak-kuac Payam,,,,,Twic County,Warrap State,,,
565f7aa7-f3ff-42fa-9666-4ec3ce320d39,no,Marial Lou HOSPITAL,,,Visit Location;,,,,Marial Lou Payam,,,,,Tonj North County,Warrap State,,,
83ba0e63-23bc-4f10-a642-6942ef8f2d76,no,Marial Maper PHCC,,,Visit Location;,,,,Aweeng Payam,,,,,Twic County,Warrap State,,,
dbd31364-8096-4d6d-b409-6edc8702f18d,no,Maridi HOSPITAL,,,Visit Location;,,,,Maridi Payam,,,,,Maridi County,Western Equatoria State,,,
f3f74301-aacd-43e6-9fb2-c0e6634323bc,no,Maridi Prison PHCU,,,Visit Location;,,,,Maridi Payam,,,,,Maridi County,Western Equatoria State,,,
558b2f59-5a39-419a-bf17-3b6ea62fc178,no,Marie Stopes Torit Centre PHCC,,,Visit Location;,,,,Nyong Payam,,,,,Torit County,Eastern Equatoria State,,,
44650ebd-ff13-4662-8218-421514be9c99,no,Maringindo PHCU,,,Visit Location;,,,,Nagero Payam,,,,,Nagero County,Western Equatoria State,,,
120655b7-6cd5-47ed-94ff-169e411238fe,no,Marko PHCU,,,Visit Location;,,,,Madebe Payam,,,,,Ibba County,Western Equatoria State,,,
61937484-e00a-439a-b450-3342581e854b,no,Marol Anyuang PHCU,,,Visit Location;,,,,Ajak-kuac Payam,,,,,Twic County,Warrap State,,,
691cde03-1842-40f9-88ea-516ffbb7f9e6,no,Marol buol PHCU,,,Visit Location;,,,,Mariem East Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
47e4f139-57c3-42ad-ad7b-9544b396b461,no,Marol Deng Geng PHCU,,,Visit Location;,,,,Malual Centre Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
242d5ea3-70f8-4864-bb0f-2b13fb45b0e0,no,Marol Madhan PHCU,,,Visit Location;,,,,Achana Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
6fc843bf-ea80-499f-8b61-e44c87efdfd6,no,Marolajuong PHCU,,,Visit Location;,,,,Mangar Tong Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
b86d549e-11ad-4385-9c31-06ade112534b,no,Marolduliit PHCU,,,Visit Location;,,,,Mangok Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
8afc6659-f22f-4f69-b5e2-fddb5a04a165,no,Martha PHCC,,,Visit Location;,,,,Yei Town Payam,,,,,Yei County,Central Equatoria State,,,
47fce53d-5214-4d69-8a4d-c6b40db8f4ce,no,Maruko PHCU,,,Visit Location;,,,,Maruko Payam,,,,,Ibba County,Western Equatoria State,,,
09f77773-772d-4072-af00-b2aea32f1630,no,Mary Help HOSPITAL,,,Visit Location;,,,,Marial Bai Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
3c6d173b-5e0e-4cf8-89b2-3c6bf68ad26e,no,Mary Ward PHCC,,,Visit Location;,,,,Matangai Payam,,,,,Rumbek Centre County,Lakes State,,,
ecb0c01a-8566-4d7e-81d6-63137b859e05,no,Masindi PHCU,,,Visit Location;,,,,Mugali Payam,,,,,Magwi County,Eastern Equatoria State,,,
